Barrio_Codigo;Barrio_Nombre;Barrio_Dist_Codigo
3020302;Alto Araya;30203
3020303;Calle Jucó;30203
3020304;Hotel;30203
3020305;Nubes;30203
3020306;Palomas;30203
3020307;Palomo;30203
3020308;Patillos;30203
3020309;Puente Negro;30203
3020310;Purisil;30203
3020311;Queverí;30203
3020312;Río Macho;30203
3020313;San Rafael;30203
3020314;Sitio;30203
3020315;Tapantí;30203
3020316;Troya;30203
3020317;Villa Mills.;30203
3020401;Peñas Blancas;30204
3020402;Pueblo Nuevo.;30204
3020403;Bajos de Dorotea;30204
3020404;Bajos de Urasca;30204
3020405;Guábata;30204
3020406;Guatusito;30204
3020407;Hamaca (parte);30204
3020408;Joyas;30204
3020409;Loaiza;30204
3020410;San Jerónimo;30204
3020411;Urasca;30204
3020412;Volio.;30204
3020501;Ayala;30205
3020502;Páez (parte);30205
3020503;Salvador.;30205
3030101;Antigua;30301
3030102;Villas.;30301
3030201;Eulalia;30302
3030202;Florencio del Castillo;30302
3030203;Jirales;30302
3030204;Mariana;30302
3030205;Tacora.;30302
3030206;Rincón Mesén (parte);30302
3030207;Santiago del Monte.;30302
3030301;Araucarias (parte);30303
3030302;Danza del Sol;30303
3030303;Herrán;30303
3030304;Loma Verde;30303
3030305;Unión;30303
3030306;Villas de Ayarco.;30303
3030401;Carpintera;30304
3030402;San Miguel;30304
3030403;San Vicente;30304
3030404;Pilarica.;30304
3030405;Quebrada del Fierro;30304
3030406;Fierro;30304
3030407;Yerbabuena.;30304
3030501;Cima;30305
3030502;Cuadrante;30305
3030503;Lirios;30305
3030504;Llanos de Concepción;30305
3030505;Naranjal (parte);30305
3030506;Poró;30305
3030507;Salitrillo;30305
3030508;San Francisco;30305
3030509;San Josecito (parte).;30305
3030601;Alto del Carmen;30306
3030602;Tirrá.;30306
3030701;Bellomonte;30307
3030702;Cerrillo;30307
3030703;Cumbres;30307
3030704;Holandés;30307
3030705;Mansiones (parte);30307
3030706;Montaña Rusa (parte);30307
3030707;Naranjal (parte);30307
3030708;San  Josecito (parte).;30307
3030801;Lindavista (Loma Gobierno).;30308
3030802;Quebradas;30308
3030803;Rincón Mesén (parte).;30308
3040101;Alpes;30401
3040102;Buenos Aires;30401
3040103;Maravilla;30401
3040104;Naranjito;30401
3040105;Naranjo;30401
3040106;San Martín.;30401
3040107;Durán;30401
3040108;Gloria;30401
3040109;Quebrada Honda;30401
3040110;Santa Elena;30401
3040111;Santa Marta;30401
3040112;Victoria (Alto Victoria).;30401
3040201;Alto Campos;30402
3040202;Bajo Congo;30402
3040203;Congo;30402
3040204;Duan;30402
3040205;Esperanza;30402
3040206;Hamaca (parte);30402
3040207;Sabanilla;30402
3040208;San Antonio del Monte;30402
3040209;Volconda;30402
3040210;Vueltas.;30402
3040301;Alto Humo;30403
3040302;Cacao;30403
3040303;Cantarrana;30403
3040304;Casa de Teja;30403
3040305;Ceiba;30403
3040306;Chucuyo;30403
3040307;Esperanza;30403
3040308;Gato;30403
3040309;Humo;30403
3040310;Joyas;30403
3040311;Juray;30403
3040312;Omega;30403
3040313;Oriente;30403
3040314;San Gerardo;30403
3040315;Selva;30403
3040316;Taus;30403
3040317;Tausito;30403
3040318;Yolanda;30403
3040319;Zapote.;30403
3050101;Américas;30501
3050102;Ángeles;30501
3050103;Cabiria;30501
3050104;Campabadal;30501
3050105;Castro Salazar;30501
3050106;Cementerio;30501
3050107;Clorito Picado;30501
3050108;Dominica;30501
3050109;El Silencio;30501
3050110;Guaria;30501
3050111;Haciendita;30501
3050112;Margot;30501
3050113;Nochebuena;30501
3050114;Numa;30501
3050115;Pastor;30501
3050116;Poró;30501
3050117;Pueblo Nuevo;30501
3050118;Repasto;30501
3050119;San Cayetano;30501
3050120;San Rafael;30501
3050121;Sictaya.;30501
3050122;Bajo Barrientos;30501
3050123;Cañaveral;30501
3050124;Colorado;30501
3050125;Chiz;30501
3050126;Esmeralda;30501
3050127;Florencia;30501
3050128;Murcia;30501
3050129;Pavas;30501
3050130;Recreo;30501
3050131;Roncha;30501
3050132;San Juan Norte;30501
3050133;San Juan Sur.;30501
3050201;Leona (parte).;30502
3050202;Abelardo Rojas;30502
3050203;Alto Alemania;30502
3050204;Atirro;30502
3050205;Balalaica;30502
3050206;Buenos Aires;30502
3050207;Canadá;30502
3050208;Carmen;30502
3050209;Cruzada;30502
3050210;Danta;30502
3050211;Gaviotas;30502
3050212;Guadalupe;30502
3050213;Máquina Vieja;30502
3050214;Margarita;30502
3050215;Mollejones;30502
3050216;Pacayitas;30502
3050217;Pacuare;30502
3050218;Piedra Grande;30502
3050219;Porvenir de la Esperanza;30502
3050220;Puente Alto;30502
3050221;San Vicente;30502
3050222;Selva (parte);30502
3050223;Silencio;30502
3050224;Sonia.;30502
3050301;El Seis.;30503
3050401;Bajos de Bonilla;30504
3050402;Bolsón (parte);30504
3050403;Bonilla;30504
3050404;Buenos Aires;30504
3050405;Calle Vargas;30504
3050406;Carmen (parte);30504
3050407;Esperanza;30504
3050408;Guayabo Arriba;30504
3050409;La Central;30504
3050410;La Fuente;30504
3050411;Pastora;30504
3050412;Picada;30504
3050413;Raicero;30504
3050414;Reunión;30504
3050415;San Antonio;30504
3050416;San Diego;30504
3050417;Torito (parte).;30504
3050501;Cooperativa.;30505
3050502;Bonilla Arriba;30505
3050503;Buenavista;30505
3050504;Cas;30505
3050505;Cimarrones;30505
3050506;Colonia Guayabo;30505
3050507;Colonia San Ramón;30505
3050508;Corralón;30505
3050509;Dulce Nombre;30505
3050510;El Dos;30505
3050511;Fuente;30505
3050512;Guayabo (parte);30505
3050513;Líbano;30505
3050514;Nueva Flor;30505
3050515;Palomo;30505
3050516;Pradera;30505
3050517;Sandoval;30505
3050518;Santa Tecla;30505
3050519;Sauce;30505
3050520;Torito (parte);30505
3050521;Torito (sur).;30505
3050601;Angostura;30506
3050602;Bóveda;30506
3050603;Buenavista;30506
3050604;Chitaría;30506
3050605;Eslabón;30506
3050606;Isla Bonita (parte);30506
3050607;Jabillos;30506
3050608;San Rafael;30506
3050609;Sitio Mata;30506
3050610;Yama.;30506
3050701;Leona (parte).;30507
3050702;Alto Surtubal;30507
3050703;Ángeles;30507
3050704;Bajo Pacuare (norte);30507
3050705;Cabeza de Buey;30507
3050706;Cien Manzanas;30507
3050707;Colonia San Lucas;30507
3050708;Colonia Silencio;30507
3050709;Colonias;30507
3050710;Mata de Guineo;30507
3050711;Nubes;30507
3050712;Paulina;30507
3050713;Sacro;30507
3050714;San Bosco;30507
3050715;Selva (parte).;30507
3050801;Bajo Pacuare (sur);30508
3050802;Dos Amigos;30508
3050803;Dulce Nombre;30508
3050804;Guineal;30508
3050805;Jicotea;30508
3050806;Mina;30508
3050807;Morado;30508
3050808;Quebradas;30508
3050809;San Martín;30508
3050810;San Rafael;30508
3050811;Tacotal.;30508
3050901;Aquiares;30509
3050902;Bolsón (parte);30509
3050903;Carmen (parte);30509
3050904;Río Claro;30509
3050905;San Rafael;30509
3050906;Verbena Norte;30509
3050907;Verbena Sur.;30509
3051001;Alto June;30510
3051002;Corozal;30510
3051003;Flor;30510
3051004;Guanacasteca;30510
3051005;Isla Bonita(parte);30510
3051006;Pilón de Azúcar;30510
3051007;San Pablo;30510
3051008;Sol.;30510
3051101;Azul;30511
3051102;Ánimas;30511
3051103;Alto de Varas (Alto Varal);30511
3051104;Guayabo (parte);30511
3051105;Jesús María;30511
3051106;La Isabel;30511
3051107;San Martín.;30511
3051201;Carolina;30512
3051202;Chirripó Abajo (parte);30512
3051203;Chirripó Arriba;30512
3051204;Damaris;30512
3051205;0;30512
3051206;Fortuna;30512
3051207;Jekui;30512
3051208;Moravia;30512
3051209;Namaldí;30512
3051210;Pacuare arriba;30512
3051211;Paso Marcos;30512
3051212;Tsipiri (Platanillo);30512
3051213;Playa Hermosa;30512
3051214;Porvenir;30512
3051215;Raíz de Hule;30512
3051216;Río Blanco;30512
3051217;Santubal;30512
3051218;Surí;30512
3051219;Vereh;30512
3051220;Quetzal.;30512
3060101;Lourdes;30601
3060102;Patalillo.;30601
3060103;Buenavista;30601
3060104;Buenos Aires;30601
3060105;Charcalillos;30601
3060106;Encierrillo;30601
3060107;Los Pinos (Coliblanco);30601
3060108;Llano Grande;30601
3060109;Pascón;30601
3060110;Pastora;30601
3060111;Plantón;30601
3060112;San Martín (Irazú Sur);30601
3060113;San Rafael de Irazú.;30601
3060201;Bajo Malanga;30602
3060202;Aguas (parte);30602
3060203;Bajo Solano;30602
3060204;Ciudad del Cielo;30602
3060205;Descanso;30602
3060206;El Alto;30602
3060207;Mata de Guineo;30602
3060208;Monticel.;30602
3060301;Bajo Abarca;30603
3060302;Lourdes (Callejón);30603
3060303;Coliblanco;30603
3060304;Santa Teresa.;30603
3070101;Alto Cerrillos (Corazón de Jesús);30701
3070102;Artavia;30701
3070103;Barrial;30701
3070104;Bosque;30701
3070105;Breñas;30701
3070106;Caballo Blanco (parte);30701
3070107;Chircagre;30701
3070108;Flores;30701
3070109;Gamboa;30701
3070110;José Jesús Méndez;30701
3070111;Juan Pablo II;30701
3070112;Sagrada Familia;30701
3070113;Monseñor Sanabria.;30701
3070114;Cuesta Chinchilla;30701
3070115;Llano.;30701
3070201;Mata de Mora;30702
3070202;Páez (parte);30702
3070203;Paso Ancho;30702
3070204;San Cayetano.;30702
3070301;Maya;30703
3070302;Cruce;30703
3070303;Pisco;30703
3070304;Sanabria;30703
3070305;San Juan de Chicuá.;30703
3070401;Aguas (parte);30704
3070402;Barrionuevo;30704
3070403;Boquerón;30704
3070404;Capira;30704
3070405;Oratorio.;30704
3070501;Cuesta Quemados;30705
3070502;Pasquí;30705
3070503;Platanillal;30705
3070504;San Gerardo;30705
3070505;San Juan;30705
3070506;San Martín;30705
3070507;San Pablo;30705
3070508;Titoral.;30705
3080101;Asunción;30801
3080102;Barahona;30801
3080103;Barrio Nuevo;30801
3080104;Colonia;30801
3080105;Chavarría;30801
3080106;Sabana;30801
3080107;Sabana Grande;30801
3080108;San Rafael;30801
3080109;Santa Gertrudis;30801
3080110;Sauces;30801
3080111;Silo;30801
3080112;Viento Fresco.;30801
3080201;Guatuso;30802
3080202;Higuito;30802
3080203;Potrerillos.;30802
3080204;Altamiradas;30802
3080205;Alto San Francisco;30802
3080206;Bajo Gloria;30802
3080207;Bajos de León;30802
3080208;Barrancas (parte);30802
3080209;Cangreja;30802
3080210;Cañón (parte);30802
3080211;Casablanca;30802
3080212;Casamata;30802
3080213;Cascajal;30802
3080214;Conventillo;30802
3080215;Cruces;30802
3080216;Cruz;30802
3080217;Chonta (parte);30802
3080218;Damita;30802
3080219;Dos Amigos;30802
3080220;Empalme (parte);30802
3080221;Esperanza;30802
3080222;Estrella;30802
3080223;Guayabal (parte);30802
3080224;La Luchita;30802
3080225;La Paz;30802
3080226;Macho Gaff;30802
3080227;Montserrat;30802
3080228;Ojo de Agua (parte);30802
3080229;Palmital;30802
3080230;Palmital Sur;30802
3080231;Palo Verde;30802
3080232;Paso Macho (parte);30802
3080233;Purires (parte);30802
3080234;Salsipuedes (parte);30802
3080235;San Cayetano;30802
3080236;Surtubal;30802
3080237;Tres de Junio;30802
3080238;Vara del Roble.;30802
3080301;Achiotillo;30803
3080302;Barrancas (parte);30803
3080303;Bodocal;30803
3080304;Garita (parte);30803
3080305;Purires (parte);30803
3080306;Tablón.;30803
3080401;Bajo Zopilote;30804
3080402;Caragral;30804
3080403;Común.;30804
4010101;Ángeles;40101
4010102;Carmen;40101
4010103;Corazón de Jesús;40101
4010104;Chino;40101
4010105;Estadio;40101
4010106;Fátima;40101
4010107;Guayabal;40101
4010108;La India;40101
4010109;Lourdes;40101
4010110;Hospital;40101
4010111;María Auxiliadora (parte);40101
4010112;Oriente;40101
4010113;Pirro;40101
4010114;Puebla (parte);40101
4010115;Rancho Chico;40101
4010116;San Fernando;40101
4010117;San Vicente.;40101
4010201;Burío;40102
4010202;Carbonal;40102
4010203;Cubujuquí;40102
4010204;España;40102
4010205;Labrador;40102
4010206;Mercedes Sur;40102
4010207;Monte Bello;40102
4010208;San Jorge;40102
4010209;Santa Inés.;40102
4010301;Aries;40103
4010302;Aurora (parte);40103
4010303;Bernardo Benavides;40103
4010304;Chucos;40103
4010305;El Cristo (parte);40103
4010306;Esmeralda;40103
4010307;Esperanza;40103
4010308;Granada;40103
4010309;Gran Samaria;40103
4010310;Guararí;40103
4010311;Lagos;40103
4010312;Malinches;40103
4010313;Mayorga (parte);40103
4010314;Nísperos 3;40103
4010315;Palma;40103
4010316;Trébol;40103
4010317;Tropical.;40103
4010401;Arcos;40104
4010402;Aurora (parte);40104
4010403;Bajos del Virilla (San Rafael);40104
4010404;Cariari (parte);40104
4010405;Carpintera;40104
4010406;El Cristo (parte);40104
4010407;Lagunilla;40104
4010408;Linda del Norte;40104
4010409;Mayorga (parte);40104
4010410;Monterrey;40104
4010411;Pitahaya;40104
4010412;Pueblo Nuevo;40104
4010413;Valencia (parte);40104
4010414;Vista Nosara.;40104
4010501;Jesús María;40105
4010502;Legua;40105
4010503;Legua de Barva;40105
4010504;Montaña Azul;40105
4010505;San Rafael;40105
4010506;Virgen del Socorro (parte).;40105
4020101;Don Abraham;40201
4020102;San Bartolomé.;40201
4020201;Bosque;40202
4020202;Calle Amada;40202
4020203;Calle Los Naranjos;40202
4020204;Espinos;40202
4020205;Máquina;40202
4020206;Mirador;40202
4020207;Morazán;40202
4020208;Puente Salas;40202
4020209;Segura;40202
4020210;Vista Llana.;40202
4020301;Barrios (Barva): Cementerio;40203
4020302;Ibís.;40203
4020303;Buenavista.;40203
4020401;Bello Higuerón;40204
4020402;Los Luises;40204
4020403;Plantación;40204
4020404;Pórtico.;40204
4020501;Doña Iris;40205
4020502;Jardines del Beneficio;40205
4020503;Paso Viga (parte);40205
4020504;Pedregal.;40205
4020505;Getsemaní (parte);40205
4020506;Palmar (parte).;40205
4020601;Gallito;40206
4020602;Monte Alto;40206
4020603;Cipresal;40206
4020604;Doña Blanca;40206
4020605;Doña Elena;40206
4020606;Higuerón;40206
4020607;Huacalillo;40206
4020608;El Collado;40206
4020609;Meseta;40206
4020610;Paso Llano;40206
4020611;Plan de Birrí;40206
4020612;Porrosatí;40206
4020613;Roblealto;40206
4020614;Sacramento;40206
4020615;San Martín;40206
4020616;San Miguel;40206
4020617;Santa Clara;40206
4020618;Zapata.;40206
4030201;Barro de Olla;40302
4030202;Calle Don Pedro;40302
4030203;Quintana;40302
4030204;Yurusti.;40302
4030301;Canoa (parte);40303
4030302;Castilla;40303
4030303;Cuesta Rojas;40303
4030304;Montero;40303
4030305;Socorro;40303
4030306;Villa Rossi.;40303
4030401;Represa.;40304
4030501;Barquero;40305
4030502;Higinia;40305
4030503;Pacífica.;40305
4030601;La Cooperativa;40306
4030602;Pedro León;40306
4030603;Primero de Mayo;40306
4030604;Quisqueya;40306
4030605;Rinconada;40306
4030606;Valencia (parte).;40306
4030701;Calle Vieja;40307
4030702;Lourdes;40307
4030703;Quebradas (parte).;40307
4030801;Caballero.;40308
4030802;Canoa (parte).;40308
4040101;Trompezón.;40401
4040201;Betania;40402
4040202;Rosales (parte).;40402
4040301;Cinco Esquinas;40403
4040302;Lotes Moreira;40403
4040303;San Juan Arriba;40403
4040401;Altagracia;40404
4040402;Birrí;40404
4040403;Calle Quirós (parte);40404
4040404;Catalina;40404
4040405;Común (parte);40404
4040406;Cuesta Colorada;40404
4040407;Guachipelines;40404
4040408;Guaracha;40404
4040409;Ulises.;40404
4040501;Amapola;40405
4040502;Cartagos;40405
4040503;Chagüite;40405
4040504;Giralda;40405
4040505;Guararí;40405
4040506;Tranquera.;40405
4040601;Marías;40406
4040602;Purabá;40406
4040603;San Bosco.;40406
4040604;Calle Quirós (parte);40406
4040605;Común (parte);40406
4040606;Lajas.;40406
4050101;Amistad;40501
4050102;Matasano (parte);40501
4050103;Paso Viga (parte).;40501
4050201;Bajo Molinos;40502
4050202;Joya;40502
4050203;Matasano (parte);40502
4050204;Peralta;40502
4050205;Santísima Trinidad.;40502
4050301;Jardines de Roma;40503
4050302;Jardines Universitarios;40503
4050303;Suiza.;40503
4050401;Paso Viga (parte);40504
4050402;Saca.;40504
4050403;Calle Hernández (parte);40504
4050404;Castillo;40504
4050405;Cerro Redondo;40504
4050406;Getsemaní (parte);40504
4050407;Joaquina;40504
4050408;Lobos;40504
4050409;Montecito;40504
4050410;Palmar (parte);40504
4050411;Puente Piedra (parte);40504
4050412;Quintanar de la Sierra;40504
4050413;Uvita.;40504
4050501;Palenque;40505
4050502;Anonos;40505
4050503;Burial;40505
4050504;Calle Chávez (parte);40505
4050505;Calle Hernández (parte);40505
4050506;Ciénagas;40505
4050507;Charquillo;40505
4050508;Mora;40505
4050509;Pilas;40505
4050510;Puente Piedra (parte);40505
4050511;Tierra Blanca (parte);40505
4050512;Turú.;40505
4060101;Calle Cementerio;40601
4060102;Colonia Isidreña;40601
4060103;Cooperativa;40601
4060104;Cristo Rey;40601
4060105;El Volador;40601
4060106;Villaval.;40601
4060201;Santa Cruz.;40602
4060202;El Arroyo;40602
4060203;Huacalillos;40602
4060204;Santa Cecilia (parte);40602
4060205;Santa Elena;40602
4060206;Trapiche;40602
4060207;Yerbabuena.;40602
4060301;Alhajas;40603
4060302;Calle Caricias;40603
4060303;Calle Chávez (parte);40603
4060304;Santa Cecilia;40603
4060401;Aguacate;40604
4060402;Astillero;40604
4060403;Quebradas (parte);40604
4060404;Rinconada;40604
4060405;Tierra Blanca             (parte);40604
4060406;Vallevistar;40604
4060407;Viento Fresco.;40604
4070101;Chompipes (parte);40701
4070102;Escobal;40701
4070103;Labores (parte);40701
4070104;San Vicente;40701
4070105;Zaiquí.;40701
4070201;Fuente;40702
4070202;Labores (parte);40702
4070203;Vista Linda;40702
4070204;Cristo Rey (parte).;40702
4070205;Echeverría (parte).;40702
4070301;Arbolito;40703
4070302;Bonanza;40703
4070303;Bosques de Doña Rosa;40703
4070304;Cariari (parte);40703
4070305;Chompipes (parte);40703
4070306;Cristo Rey (parte).;40703
4080101;Campanario;40801
4080102;Joaquineños;40801
4080103;Luisiana;40801
4080104;Santa Marta;40801
4080105;Trinidad;40801
4080106;Villa Lico;40801
4080107;Villa María.;40801
4080201;Barrantes;40802
4080202;Ugalde.;40802
4080301;Ángeles;40803
4080302;Año 2000;40803
4080303;Cristo Rey (parte);40803
4080304;Geranios;40803
4080305;Las Hadas;40803
4080306;Santa Elena;40803
4080307;Siglo Veintiuno.;40803
4080308;Echeverría (parte).;40803
4090101;Acapulco;40901
4090102;Amada;40901
4090103;Asovigui;40901
4090104;Colonial;40901
4090105;Cruces;40901
4090106;Doña Nina;40901
4090107;Irazú;40901
4090108;Irma;40901
4090109;July;40901
4090110;María Auxiliadora (parte);40901
4090111;Nueva Jerusalén;40901
4090112;Pastoras;40901
4090113;Puebla (parte);40901
4090114;Santa Isabel;40901
4090115;Villa Cortés;40901
4090116;Villa Dolores;40901
4090117;Villa Quintana;40901
4090118;Uriche;40901
4090119;Uruca.;40901
4090120;Corobicí;40901
4090121;Estrella;40901
4090122;Rincón de Ricardo;40901
4090123;Santa Fe.;40901
4100101;Colina;41001
4100102;Esperanza;41001
4100103;Jardín;41001
4100104;Loma Linda;41001
4100105;Progreso.;41001
4100106;Achiote;41001
4100107;Ahogados;41001
4100108;Arbolitos (parte);41001
4100109;Arrepentidos;41001
4100110;Boca Ceiba;41001
4100111;Boca Río Sucio;41001
4100112;Bun;41001
4100113;Cabezas;41001
4100114;Canfín;41001
4100115;Caño Negro;41001
4100116;Cerro Negro (Parte);41001
4100117;Colonia San José;41001
4100118;Coyol;41001
4100119;Cristo Rey;41001
4100120;Chilamate;41001
4100121;El Progreso;41001
4100122;Esperanza;41001
4100123;Estrellales;41001
4100124;Guaria;41001
4100125;Jardín;41001
4100126;Jormo;41001
4100127;Las Marías;41001
4100128;Las Orquídeas;41001
4100129;Los Lirios;41001
4100130;Malinche;41001
4100131;Media Vuelta;41001
4100132;Medias (parte);41001
4100133;Muelle;41001
4100134;Naranjal;41001
4100135;Nogal;41001
4100136;Pavas;41001
4100137;Rojomaca;41001
4100138;San José;41001
4100139;San Julián;41001
4100140;Tres Rosales;41001
4100141;Vega de Sardinal (parte);41001
4100142;Zapote.;41001
4100201;Ángeles;41002
4100202;Arbolitos (parte);41002
4100203;Bajos de Chilamate;41002
4100204;Boca Sardinal;41002
4100205;Bosque;41002
4100206;Búfalo;41002
4100207;Delicias;41002
4100208;El Uno;41002
4100209;Esquipulas;41002
4100210;Las Palmitas;41002
4100211;Laquí;41002
4100212;Lomas;41002
4100213;Llano Grande;41002
4100214;Magsaysay;41002
4100215;Masaya;41002
4100216;Medias (parte);41002
4100217;Pangola;41002
4100218;Pozo Azul;41002
4100219;Quebrada Grande;41002
4100220;Río Magdaleno;41002
4100221;Roble;41002
4100222;San Gerardo (parte);41002
4100223;San Isidro;41002
4100224;San José Sur;41002
4100225;San Ramón;41002
4100226;La Delia;41002
4100227;Sardinal;41002
4100228;Tirimbina;41002
4100229;Vega de Sardinal (parte);41002
4100230;Venados.;41002
4100301;Bambuzal;41003
4100302;Cerro Negro (parte);41003
4100303;Colonia Bambú;41003
4100304;Colonia Colegio;41003
4100305;Colonia Esperanza;41003
4100306;Colonia Huetar;41003
4100307;Colonia Nazareth;41003
4100308;Colonia Victoria;41003
4100309;Colonia Villalobos;41003
4100310;Cubujuquí;41003
4100311;Chiripa;41003
4100312;Fátima;41003
4100313;Flaminia;41003
4100314;Finca Uno;41003
4100315;Finca Dos;41003
4100316;Finca Tres;41003
4100317;Finca Cinco;41003
4100318;Finca Agua;41003
4100319;Finca Zona Siete;41003
4100320;Finca Zona Ocho;41003
4100321;Finca Zona Diez;41003
4100322;Finca Zona Once;41003
4100323;Isla;41003
4100324;Isla Grande;41003
4100325;Isla Israel;41003
4100326;La Conquista;41003
4100327;La Chávez;41003
4100328;La Vuelta;41003
4100329;Rambla;41003
4100330;Pedernales;41003
4100331;Platanera;41003
4100332;Río Frío;41003
4100333;San Bernardino;41003
4100334;San Luis;41003
4100335;Santa Clara;41003
4100336;Tapa Viento;41003
4100337;Ticarí;41003
4100338;Tigre;41003
4100339;Villa Isabel;41003
4100340;Villa Nueva.;41003
4100401;Caño San Luis;41004
4100402;Chimurria;41004
4100403;Chirriposito;41004
4100404;Delta;41004
4100405;Gaspar;41004
4100406;Lagunilla;41004
4100407;La Lucha;41004
4100408;Tigra.;41004
4100501;Caño Tambor;41005
4100502;Copalchí;41005
4100503;Cureña;41005
4100504;Paloseco;41005
4100505;Remolinito;41005
4100506;Tambor;41005
4100507;Tierrabuena;41005
4100508;Trinidad;41005
4100509;Unión del Toro;41005
4100510;Vuelta Cabo de Hornos.;41005
5010101;Alaska;50101
5010102;Ángeles;50101
5010103;Buenos Aires;50101
5010104;Capulín;50101
5010105;Cerros;50101
5010106;Condega;50101
5010107;Corazón de Jesús;50101
5010108;Curime;50101
5010109;Choricera;50101
5010110;Chorotega;50101
5010111;Gallera;50101
5010112;Guaria;50101
5010113;Jícaro;50101
5010114;La Carreta;50101
5010115;Llano La Cruz;50101
5010116;Mocho (Santa Lucía);50101
5010117;Moracia;50101
5010118;Nazareth;50101
5010119;Pueblo Nuevo;50101
5010120;Sabanero;50101
5010121;San Miguel;50101
5010122;San Roque;50101
5010123;Sitio;50101
5010124;Veinticinco de Julio;50101
5010125;Victoria;50101
5010126;Villanueva.;50101
5010127;Arena;50101
5010128;Caraña;50101
5010129;Isleta (parte);50101
5010130;Juanilama;50101
5010131;Montañita;50101
5010132;Paso Tempisque (parte);50101
5010133;Pelón de la Bajura;50101
5010134;Polvazales;50101
5010135;Roble de Sabana;50101
5010136;Rodeito;50101
5010137;Salto (parte);50101
5010138;San Benito;50101
5010139;San Hernán;50101
5010140;San Lucas;50101
5010141;Santa Ana;50101
5010142;Terreros;50101
5010143;Zanjita.;50101
5010201;Alcántaro;50102
5010202;Buenavista;50102
5010203;Guayacán;50102
5010204;Pochote.;50102
5010205;Brisas;50102
5010206;Cedro;50102
5010207;Congo;50102
5010208;Cueva;50102
5010209;Fortuna;50102
5010210;Irigaray;50102
5010211;Lilas;50102
5010212;Pacayales;50102
5010213;Panamacito;50102
5010214;Pedregal;50102
5010215;Pital;50102
5010216;Pueblo Nuevo.;50102
5010301;Lourdes;50103
5010302;San Antonio.;50103
5010303;Ángeles;50103
5010304;Argentina;50103
5010305;Buenavista;50103
5010306;Consuelo.;50103
5010401;Bejuco;50104
5010402;Los Lagos;50104
5010403;Nacascolo;50104
5010404;Oratorio;50104
5010405;Puerto Culebra;50104
5010406;Triunfo.;50104
5010501;Gallo;50105
5010502;San Rafael.;50105
5010503;Colorado;50105
5010504;Curubandé;50105
5010505;Porvenir.;50105
5020101;Los Ángeles;50201
5020102;Barro Negro;50201
5020103;Cananga;50201
5020104;Carmen;50201
5020105;Chorotega;50201
5020106;Guadalupe;50201
5020107;Granja;50201
5020108;San Martín;50201
5020109;Santa Lucía;50201
5020110;Virginia.;50201
5020111;Cabeceras;50201
5020112;Caimital;50201
5020113;Carreta;50201
5020114;Casitas;50201
5020115;Cerro Verde;50201
5020116;Cerro Redondo;50201
5020117;Cola de Gallo;50201
5020118;Cuesta;50201
5020119;Cuesta Buenos Aires;50201
5020120;Curime;50201
5020121;Chivo;50201
5020122;Dulce Nombre;50201
5020123;Esperanza Norte;50201
5020124;Estrella;50201
5020125;Gamalotal;50201
5020126;Garcimuñóz;50201
5020127;Guaitil;50201
5020128;Guastomatal;50201
5020129;Guineas;50201
5020130;Hondores;50201
5020131;Jobo;50201
5020132;Juan Díaz;50201
5020133;Lajas;50201
5020134;Loma Caucela;50201
5020135;Miramar (noroeste);50201
5020136;Nambí;50201
5020137;Oriente;50201
5020138;Los Planes;50201
5020139;Pedernal;50201
5020140;Picudas;50201
5020141;Pilahonda;50201
5020142;Pilas;50201
5020143;Pilas Blancas;50201
5020144;Piragua;50201
5020145;Ponedero;50201
5020146;Quirimán;50201
5020147;Quirimancito;50201
5020148;Sabana Grande;50201
5020149;Santa Ana;50201
5020150;Sitio Botija;50201
5020151;Tierra Blanca;50201
5020152;Tres Quebradas;50201
5020153;Varillas (Zapotillo);50201
5020154;Virginia;50201
5020155;Zompopa.;50201
5020201;Acoyapa;50202
5020202;Boquete;50202
5020203;Camarones;50202
5020204;Guastomatal;50202
5020205;Iguanita;50202
5020206;Lapas;50202
5020207;Limonal;50202
5020208;Matambuguito;50202
5020209;Matina;50202
5020210;Mercedes;50202
5020211;Monte Alto;50202
5020212;Morote Norte;50202
5020213;Nacaome;50202
5020214;Obispo;50202
5020215;Pital;50202
5020216;Polvazales;50202
5020217;Pueblo Viejo;50202
5020218;Puente Guillermina;50202
5020219;Puerto Jesús;50202
5020220;Río Vueltas;50202
5020221;San Joaquín;50202
5020222;San Juan (parte);50202
5020223;Uvita (parte);50202
5020224;Vigía;50202
5020225;Yerbabuena (parte);50202
5020226;Zapandí.;50202
5020301;Guayabal.;50203
5020302;Biscoyol;50203
5020303;Bolsa;50203
5020304;Boquete;50203
5020305;Buenos Aires;50203
5020306;Cañal;50203
5020307;Carao;50203
5020308;Cerro Mesas;50203
5020309;Conchal;50203
5020310;Corral de Piedra;50203
5020311;Corralillo;50203
5020312;Coyolar;50203
5020313;Cuba;50203
5020314;Cuesta Madroño;50203
5020315;Chira;50203
5020316;Flor;50203
5020317;Florida;50203
5020318;Guayabo;50203
5020319;Loma Ayote;50203
5020320;Matamba;50203
5020321;México;50203
5020322;Montañita;50203
5020323;Monte Galán;50203
5020324;Moracia;50203
5020325;Ojo de Agua;50203
5020326;Palos Negros;50203
5020327;Piave;50203
5020328;Piedras Blancas;50203
5020329;Pozas;50203
5020330;Pozo de Agua;50203
